"","yearID","teamID","ob_perc","slug_perc","ops","lgID","franchID","divID","Rank","G","Ghome","W","L","DivWin","WCWin","LgWin","WSWin","R","AB","H","X2B","X3B","HR","BB","SO","SB","CS","HBP","SF","RA","ER","ERA","CG","SHO","SV","IPouts","HA","HRA","BBA","SOA","E","DP","FP","name","park","attendance","BPF","PPF","teamIDBR","teamIDlahman45","teamIDretro","payroll","avg_pay","std_pay","z_pay"
"249",2008,"NYN",0.258073170731707,0.261878048780488,0.519951219512195,"NL","NYM","E",2,162,81,89,73,"N","N","N","N",799,5606,1491,274,38,172,619,1024,138,36,39,49,715,662,4.07,5,12,43,4393,1415,163,590,1181,83,126,0.986,"New York Mets","Shea Stadium",4042045,99,98,"NYM","NYN","NYN",137793376,89495289,37802000.7497743,1.27765954293539
"250",2008,"OAK",0.3008125,0.3314375,0.63225,"AL","OAK","W",3,161,81,75,86,"N","N","N","N",646,5451,1318,270,23,125,574,1226,88,21,48,35,690,640,4.01,4,7,33,4305,1364,135,576,1061,98,169,0.984,"Oakland Athletics","McAfee Coliseum",1665256,95,95,"OAK","OAK","OAK",47967126,89495289,37802000.7497743,-1.09857050357971
"251",2008,"PHI",0.247323529411765,0.354470588235294,0.601794117647059,"NL","PHI","E",1,162,81,92,70,"Y","N","Y","Y",799,5509,1407,291,36,214,586,1117,136,25,67,40,680,625,3.88,4,11,47,4349,1444,160,533,1081,90,142,0.985,"Philadelphia Phillies","Citizens Bank Park",3422583,103,102,"PHI","PHI","PHI",97879880,89495289,37802000.7497743,0.221802836720225
"252",2008,"PIT",0.242025,0.290425,0.53245,"NL","PIT","C",6,162,81,67,95,"N","N","N","N",735,5628,1454,314,21,153,474,1039,57,19,59,51,884,822,5.08,3,7,34,4365,1631,176,657,963,107,179,0.983,"Pittsburgh Pirates","PNC Park",1609076,96,98,"PIT","PIT","PIT",48689783,89495289,37802000.7497743,-1.07945360538208
"253",2008,"SDN",0.2427,0.26108,0.50378,"NL","SDP","W",5,162,81,63,99,"N","N","N","N",637,5568,1390,264,27,154,518,1259,36,17,53,46,764,714,4.41,3,6,30,4375,1466,165,561,1100,85,149,0.986,"San Diego Padres","Petco Park",2427535,88,88,"SDP","SDN","SDN",73677616,89495289,37802000.7497743,-0.418434809964244
"254",2008,"SEA",0.26975,0.39484375,0.66459375,"AL","SEA","W",4,162,81,61,101,"N","N","N","N",671,5643,1498,285,20,124,417,890,90,32,38,42,811,754,4.73,4,4,36,4306,1544,161,626,1016,99,160,0.984,"Seattle Mariners","Safeco Field",2329702,97,97,"SEA","SEA","SEA",117666482,89495289,37802000.7497743,0.745230211132891
"255",2008,"SFN",0.2533,0.26395,0.51725,"NL","SFG","W",4,162,81,72,90,"N","N","N","N",640,5543,1452,311,37,94,452,1044,108,46,48,44,759,701,4.38,4,12,41,4326,1416,147,652,1240,96,129,0.983,"San Francisco Giants","AT&T Park",2863837,102,103,"SFG","SFN","SFN",76594500,89495289,37802000.7497743,-0.341272650762461
"256",2008,"SLN",0.268108108108108,0.315459459459459,0.583567567567568,"NL","STL","C",4,162,81,86,76,"N","N","N","N",779,5636,1585,283,26,174,577,985,73,32,42,44,725,677,4.19,2,7,42,4362,1517,163,496,957,85,156,0.986,"St. Louis Cardinals","Busch Stadium III",3432917,99,99,"STL","SLN","SLN",99624449,89495289,37802000.7497743,0.26795301304417
"257",2008,"TBA",0.26828125,0.29671875,0.565,"AL","TBD","E",1,162,81,97,65,"Y","N","Y","N",774,5541,1443,284,37,180,626,1224,142,50,68,52,671,618,3.82,7,12,52,4373,1349,166,526,1143,90,153,0.985,"Tampa Bay Rays","Tropicana Field",1811986,101,101,"TBR","TBA","TBA",43820597,89495289,37802000.7497743,-1.20826123205325
"258",2008,"TEX",0.308935483870968,0.391258064516129,0.700193548387097,"AL","TEX","W",2,162,81,79,83,"N","N","N","N",901,5728,1619,376,35,194,595,1207,81,25,63,54,967,860,5.37,6,8,36,4326,1647,176,625,963,132,191,0.978,"Texas Rangers","Rangers Ballpark in Arlington",1945677,102,102,"TEX","TEX","TEX",67712326,89495289,37802000.7497743,-0.57623836220177
"259",2008,"TOR",0.2576,0.297166666666667,0.554766666666667,"AL","TOR","E",4,162,81,86,76,"N","N","N","N",714,5503,1453,303,32,126,521,938,80,27,59,56,610,561,3.49,15,13,44,4340,1330,134,467,1184,84,137,0.986,"Toronto Blue Jays","Rogers Centre",2399786,98,97,"TOR","TOR","TOR",97793900,89495289,37802000.7497743,0.219528353933741
"260",2008,"WAS",0.278404761904762,0.261756097560976,0.522560975609756,"NL","WSN","E",5,161,80,59,102,"N","N","N","N",641,5491,1376,269,26,117,534,1095,81,43,67,36,825,742,4.66,2,8,28,4302,1496,190,588,1063,123,143,0.98,"Washington Nationals","Nationals Park",2320400,99,100,"WSN","MON","WAS",54961000,89495289,37802000.7497743,-0.913557174621405
"261",2009,"ARI",0.237194444444444,0.281555555555556,0.51875,"NL","ARI","W",5,162,81,70,92,"N","N","N","N",720,5565,1408,307,45,173,571,1298,102,40,37,41,782,711,4.42,4,12,36,4343,1470,168,525,1158,124,133,0.98,"Arizona Diamondbacks","Chase Field",2128765,105,106,"ARI","ARI","ARI",73115666,88824233.1333333,33857092.6062735,-0.463966806483043
"262",2009,"ATL",0.258945945945946,0.265162162162162,0.524108108108108,"NL","ATL","E",3,162,81,86,76,"N","N","N","N",735,5539,1459,300,20,149,602,1064,58,26,52,47,641,581,3.57,3,10,38,4388,1399,119,530,1232,96,159,0.985,"Atlanta Braves","Turner Field",2373631,99,98,"ATL","ATL","ATL",96726166,88824233.1333333,33857092.6062735,0.233390768621476
"263",2009,"BAL",0.296172413793103,0.312793103448276,0.608965517241379,"AL","BAL","E",5,162,81,64,98,"N","N","N","N",741,5618,1508,307,19,160,517,1013,76,37,39,46,876,817,5.15,2,3,31,4287,1633,218,546,933,90,151,0.985,"Baltimore Orioles","Oriole Park at Camden Yards",1907163,101,102,"BAL","BAL","BAL",67101666,88824233.1333333,33857092.6062735,-0.641595762103575
"264",2009,"BOS",0.276083333333333,0.370027777777778,0.646111111111111,"AL","BOS","E",2,162,81,95,67,"N","Y","N","N",872,5543,1495,335,25,212,659,1120,126,39,70,51,736,695,4.35,8,11,41,4310,1494,167,530,1230,82,121,0.986,"Boston Red Sox","Fenway Park II",3062699,106,105,"BOS","BOS","BOS",121345999,88824233.1333333,33857092.6062735,0.960559911179161
"265",2009,"CHA",0.263851851851852,0.342703703703704,0.606555555555556,"AL","CHW","C",3,162,81,79,83,"N","N","N","N",724,5463,1410,246,20,184,534,1022,113,49,62,39,732,663,4.14,4,11,36,4319,1438,169,507,1119,113,158,0.981,"Chicago White Sox","U.S. Cellular Field",2284163,105,105,"CHW","CHA","CHA",96068500,88824233.1333333,33857092.6062735,0.213966005613971
"266",2009,"CHN",0.253823529411765,0.308058823529412,0.561882352941176,"NL","CHC","C",2,161,80,83,78,"N","N","N","N",707,5486,1398,293,29,161,592,1185,56,34,59,42,672,616,3.84,3,8,40,4336,1329,160,586,1272,105,144,0.983,"Chicago Cubs","Wrigley Field",3168859,107,106,"CHC","CHN","CHN",134809000,88824233.1333333,33857092.6062735,1.35820188110736
"267",2009,"CIN",0.2576,0.29045,0.54805,"NL","CIN","C",4,162,81,78,84,"N","N","N","N",673,5462,1349,280,25,158,531,1129,96,40,53,41,723,677,4.18,6,12,41,4375,1420,188,577,1069,89,161,0.985,"Cincinnati Reds","Great American Ball Park",1747919,100,100,"CIN","CIN","CIN",73558500,88824233.1333333,33857092.6062735,-0.450887301838337
"268",2009,"CLE",0.243161290322581,0.278838709677419,0.522,"AL","CLE","C",4,162,81,65,97,"N","N","N","N",773,5568,1468,314,28,161,582,1211,84,31,81,50,865,806,5.06,5,6,25,4302,1570,183,598,986,97,170,0.984,"Cleveland Indians","Jacobs Field",1766242,95,95,"CLE","CLE","CLE",81579166,88824233.1333333,33857092.6062735,-0.213989642217267
"269",2009,"COL",0.275441176470588,0.295515151515152,0.549,"NL","COL","W",2,162,81,92,70,"N","Y","N","N",804,5398,1408,300,50,190,660,1277,106,55,47,60,715,675,4.22,5,7,45,4315,1427,141,528,1154,87,146,0.986,"Colorado Rockies","Coors Field",2665080,112,112,"COL","COL","COL",75201000,88824233.1333333,33857092.6062735,-0.402374571607754
"270",2009,"DET",0.234206896551724,0.295896551724138,0.530103448275862,"AL","DET","C",2,163,81,86,77,"N","N","N","N",743,5540,1443,245,35,183,540,1114,72,33,61,39,745,690,4.29,4,9,42,4341,1449,182,594,1102,88,164,0.985,"Detroit Tigers","Comerica Park",2567165,101,102,"DET","DET","DET",115085145,88824233.1333333,33857092.6062735,0.775639898323718
"271",2009,"FLO",0.267416666666667,0.2906,0.537085714285714,"NL","FLA","E",2,162,81,87,75,"N","N","N","N",772,5572,1493,296,25,159,568,1226,75,35,63,39,766,690,4.29,5,5,45,4339,1425,160,601,1248,106,129,0.982,"Florida Marlins","Dolphin Stadium",1464109,102,102,"FLA","FLO","FLO",36834000,88824233.1333333,33857092.6062735,-1.5355787851583
"272",2009,"HOU",0.225722222222222,0.238861111111111,0.464583333333333,"NL","HOU","C",5,162,81,74,88,"N","N","N","N",643,5436,1415,270,32,142,448,990,113,44,43,45,770,722,4.54,5,10,39,4290,1521,176,546,1144,78,161,0.987,"Houston Astros","Minute Maid Park",2521076,98,98,"HOU","HOU","HOU",102996414,88824233.1333333,33857092.6062735,0.418588241804338
"273",2009,"KCA",0.275961538461538,0.330576923076923,0.606538461538462,"AL","KCR","C",4,162,81,65,97,"N","N","N","N",686,5532,1432,276,51,144,457,1091,88,29,42,32,842,765,4.83,10,9,34,4278,1486,166,600,1153,117,159,0.98,"Kansas City Royals","Kauffman Stadium",1797891,97,99,"KCR","KCA","KCA",70519333,88824233.1333333,33857092.6062735,-0.540651861227493
"274",2009,"LAA",0.2818,0.3394,0.6212,"AL","ANA","W",1,162,81,97,65,"Y","N","N","N",883,5622,1604,293,33,173,547,1054,148,63,41,52,761,715,4.45,9,13,51,4335,1513,180,523,1062,85,174,0.986,"Los Angeles Angels of Anaheim","Angel Stadium",3240386,99,98,"LAA","ANA","ANA",113709000,88824233.1333333,33857092.6062735,0.73499420508587
"275",2009,"LAN",0.244190476190476,0.273642857142857,0.517833333333333,"NL","LAD","W",1,162,81,95,67,"Y","N","N","N",780,5592,1511,278,39,145,607,1068,116,48,63,44,611,558,3.41,1,9,44,4420,1265,127,584,1272,83,134,0.986,"Los Angeles Dodgers","Dodger Stadium",3761655,96,95,"LAD","LAN","LAN",100414592,88824233.1333333,33857092.6062735,0.34233178263272
"276",2009,"MIL",0.256611111111111,0.275916666666667,0.532527777777778,"NL","MIL","C",3,162,81,80,82,"N","N","N","N",785,5510,1447,281,37,182,610,1231,68,37,71,47,818,770,4.83,1,8,44,4305,1498,207,607,1104,98,149,0.984,"Milwaukee Brewers","Miller Park",3037451,98,98,"MIL","ML4","MIL",80182502,88824233.1333333,33857092.6062735,-0.255241382768114
"277",2009,"MIN",0.286541666666667,0.298347826086957,0.553869565217391,"AL","MIN","C",1,163,82,87,76,"Y","N","N","N",817,5608,1539,271,40,172,585,1021,85,32,45,57,765,726,4.5,4,7,48,4359,1542,185,466,1052,76,135,0.987,"Minnesota Twins","Hubert H Humphrey Metrodome",2416237,99,98,"MIN","MIN","MIN",65299266,88824233.1333333,33857092.6062735,-0.694831284153866
"278",2009,"NYA",0.261032258064516,0.320774193548387,0.581806451612903,"AL","NYY","E",1,162,81,103,59,"Y","N","Y","Y",915,5660,1604,325,21,244,663,1014,111,28,54,39,753,687,4.26,3,8,51,4350,1386,181,574,1260,86,131,0.985,"New York Yankees","Yankee Stadium III",3719358,105,103,"NYY","NYA","NYA",201449189,88824233.1333333,33857092.6062735,3.32648042690465
"279",2009,"NYN",0.270627906976744,0.274880952380952,0.528142857142857,"NL","NYM","E",4,162,81,70,92,"N","N","N","N",671,5453,1472,295,49,95,526,928,122,44,36,55,757,705,4.45,3,12,39,4278,1452,158,616,1031,97,134,0.984,"New York Mets","Citi Field",3168571,97,97,"NYM","NYN","NYN",149373987,88824233.1333333,33857092.6062735,1.78839200904827
"280",2009,"OAK",0.283966666666667,0.333966666666667,0.617933333333333,"AL","OAK","W",4,162,81,75,87,"N","N","N","N",759,5584,1464,307,21,135,527,1046,133,48,50,54,761,685,4.26,2,10,38,4342,1486,156,523,1124,105,155,0.983,"Oakland Athletics","Oakland-Alameda Country Coliseum",1408783,99,99,"OAK","OAK","OAK",61910000,88824233.1333333,33857092.6062735,-0.794936335683659
"281",2009,"PHI",0.263575757575758,0.318606060606061,0.582181818181818,"NL","PHI","E",1,162,81,93,69,"Y","N","Y","N",820,5578,1439,312,35,224,589,1155,119,28,71,45,709,673,4.16,8,9,44,4367,1479,189,489,1153,76,132,0.987,"Philadelphia Phillies","Citizens Bank Park",3600693,101,100,"PHI","PHI","PHI",113004046,88824233.1333333,33857092.6062735,0.714172748022266
"282",2009,"PIT",0.218435897435897,0.241358974358974,0.459794871794872,"NL","PIT","C",6,161,81,62,99,"N","N","N","N",636,5417,1364,289,34,125,499,1142,90,32,46,36,768,723,4.59,5,7,28,4255,1491,152,563,919,73,171,0.988,"Pittsburgh Pirates","PNC Park",1577853,98,99,"PIT","PIT","PIT",48693000,88824233.1333333,33857092.6062735,-1.18531244250717
"283",2009,"SDN",0.221,0.23346511627907,0.45446511627907,"NL","SDP","W",4,162,81,75,87,"N","N","N","N",638,5425,1315,265,31,141,586,1182,82,29,57,36,769,704,4.37,2,9,45,4352,1422,167,603,1187,94,146,0.984,"San Diego Padres","Petco Park",1919603,90,90,"SDP","SDN","SDN",43333700,88824233.1333333,33857092.6062735,-1.34360423862574
"284",2009,"SEA",0.244090909090909,0.295454545454545,0.539545454545455,"AL","SEA","W",3,162,81,85,77,"N","N","N","N",640,5543,1430,280,19,160,421,1093,89,33,49,44,692,625,3.87,4,10,49,4358,1359,172,534,1043,105,150,0.982,"Seattle Mariners","Safeco Field",2195533,94,96,"SEA","SEA","SEA",98904166,88824233.1333333,33857092.6062735,0.297719978023126
"285",2009,"SFN",0.245871794871795,0.274205128205128,0.520076923076923,"NL","SFG","W",3,162,81,88,74,"N","N","N","N",657,5493,1411,275,43,122,392,1158,78,28,50,55,611,571,3.55,11,18,41,4338,1268,140,584,1302,88,138,0.985,"San Francisco Giants","AT&T Park",2862110,102,102,"SFG","SFN","SFN",83026450,88824233.1333333,33857092.6062735,-0.171242793962145
"286",2009,"SLN",0.23075,0.272,0.50275,"NL","STL","C",1,162,81,91,71,"Y","N","N","N",730,5465,1436,294,29,160,528,1041,75,31,61,43,640,586,3.66,8,11,43,4322,1407,123,460,1049,96,167,0.985,"St. Louis Cardinals","Busch Stadium III",3343252,98,97,"STL","SLN","SLN",88528409,88824233.1333333,33857092.6062735,-0.00873743462776028
"287",2009,"TBA",0.275769230769231,0.335807692307692,0.611576923076923,"AL","TBD","E",3,162,81,84,78,"N","N","N","N",803,5462,1434,297,36,199,642,1229,194,61,49,45,754,686,4.33,3,5,41,4282,1421,183,515,1125,98,135,0.983,"Tampa Bay Rays","Tropicana Field",1874962,98,97,"TBR","TBA","TBA",63313034,88824233.1333333,33857092.6062735,-0.753496451393653
"288",2009,"TEX",0.230035714285714,0.274714285714286,0.50475,"AL","TEX","W",2,162,81,87,75,"N","N","N","N",784,5526,1436,296,27,224,472,1253,149,36,37,51,740,698,4.38,8,11,45,4304,1432,171,531,1016,106,168,0.982,"Texas Rangers","Rangers Ballpark in Arlington",2156016,104,104,"TEX","TEX","TEX",68178798,88824233.1333333,33857092.6062735,-0.609781689568581
"289",2009,"TOR",0.221,0.287285714285714,0.508285714285714,"AL","TOR","E",4,162,81,75,87,"N","N","N","N",798,5696,1516,339,13,209,548,1028,73,23,45,49,771,720,4.47,10,10,25,4353,1509,181,551,1181,76,168,0.988,"Toronto Blue Jays","Rogers Centre",1876129,100,99,"TOR","TOR","TOR",80538300,88824233.1333333,33857092.6062735,-0.244732565483134
"290",2009,"WAS",0.238023255813953,0.258627906976744,0.496651162790698,"NL","WSN","E",5,162,81,59,103,"N","N","N","N",710,5493,1416,271,38,156,617,1208,73,40,56,42,874,791,5,6,3,33,4273,1533,173,629,911,143,155,0.977,"Washington Nationals","Nationals Park",1817226,99,101,"WSN","MON","WAS",59928000,88824233.1333333,33857092.6062735,-0.853476506957337
"291",2010,"ARI",0.240916666666667,0.276694444444444,0.517611111111111,"NL","ARI","W",5,162,81,65,97,"N","N","N","N",713,5473,1366,301,34,180,589,1529,86,41,39,41,836,765,4.81,3,3,35,4296,1503,210,548,1070,102,152,0.983,"Arizona Diamondbacks","Chase Field",2056941,104,105,"ARI","ARI","ARI",60718166,90711995.5,38115031.199907,-0.786929160379992
"292",2010,"ATL",0.271194444444444,0.273171428571429,0.523542857142857,"NL","ATL","E",2,162,81,91,71,"N","Y","N","N",738,5463,1411,312,25,139,634,1140,63,29,51,35,629,569,3.56,2,9,41,4318,1326,126,505,1241,126,166,0.98,"Atlanta Braves","Turner Field",2510119,98,97,"ATL","ATL","ATL",84423666,90711995.5,38115031.199907,-0.164982929359778
"293",2010,"BAL",0.23651724137931,0.273206896551724,0.509724137931034,"AL","BAL","E",5,162,81,66,96,"N","N","N","N",613,5554,1440,264,21,133,424,1056,76,34,54,45,785,733,4.59,3,7,35,4309,1508,186,520,1007,105,141,0.982,"Baltimore Orioles","Oriole Park at Camden Yards",1733018,101,102,"BAL","BAL","BAL",81612500,90711995.5,38115031.199907,-0.238737716159136
"294",2010,"BOS",0.300771428571429,0.357457142857143,0.658228571428571,"AL","BOS","E",3,162,81,89,73,"N","N","N","N",818,5646,1511,358,22,211,587,1140,68,17,47,46,744,679,4.2,3,9,44,4370,1402,152,580,1207,111,132,0.982,"Boston Red Sox","Fenway Park II",3046443,106,105,"BOS","BOS","BOS",162447333,90711995.5,38115031.199907,1.88207474168813
"295",2010,"CHA",0.28616,0.3442,0.63036,"AL","CHW","C",2,162,81,88,74,"N","N","N","N",752,5484,1467,263,21,177,467,922,160,74,79,38,704,658,4.09,6,11,43,4339,1471,136,490,1149,103,158,0.983,"Chicago White Sox","U.S. Cellular Field",2194378,105,105,"CHW","CHA","CHA",105530000,90711995.5,38115031.199907,0.388770624961109
"296",2010,"CHN",0.2434,0.265371428571429,0.508771428571429,"NL","CHC","C",5,162,81,75,87,"N","N","N","N",685,5512,1414,298,27,149,479,1236,55,31,50,38,767,668,4.18,1,14,40,4310,1409,154,605,1268,126,137,0.979,"Chicago Cubs","Wrigley Field",3062973,108,108,"CHC","CHN","CHN",146609000,90711995.5,38115031.199907,1.4665344023157
"297",2010,"CIN",0.249864864864865,0.337756756756757,0.587621621621622,"NL","CIN","C",1,162,81,91,71,"Y","N","N","N",790,5579,1515,293,30,188,522,1218,93,43,68,50,685,648,4.01,4,9,43,4359,1404,158,524,1130,72,142,0.988,"Cincinnati Reds","Great American Ball Park",2060550,99,99,"CIN","CIN","CIN",71761542,90711995.5,38115031.199907,-0.497191079304331
"298",2010,"CLE",0.2598,0.311533333333333,0.571333333333333,"AL","CLE","C",4,162,81,69,93,"N","N","N","N",646,5487,1362,290,20,128,545,1184,91,33,64,33,752,684,4.3,10,4,34,4299,1477,147,572,967,110,179,0.982,"Cleveland Indians","Jacobs Field",1394812,93,93,"CLE","CLE","CLE",61203966,90711995.5,38115031.199907,-0.774183532613034
"299",2010,"COL",0.2945,0.310685714285714,0.585028571428571,"NL","COL","W",3,162,81,83,79,"N","N","N","N",770,5530,1452,270,54,173,585,1274,99,41,47,47,717,663,4.14,6,12,35,4326,1405,139,525,1234,101,182,0.984,"Colorado Rockies","Coors Field",2875245,115,115,"COL","COL","COL",84227000,90711995.5,38115031.199907,-0.170142730986819
"300",2010,"DET",0.232357142857143,0.28675,0.519107142857143,"AL","DET","C",3,162,81,81,81,"N","N","N","N",751,5643,1515,308,32,152,546,1147,69,30,41,41,743,690,4.3,6,5,32,4333,1445,142,537,1056,109,171,0.982,"Detroit Tigers","Comerica Park",2461237,101,101,"DET","DET","DET",122864928,90711995.5,38115031.199907,0.843576182093705
"301",2010,"FLO",0.233975,0.2702,0.504175,"NL","FLA","E",3,162,81,80,82,"N","N","N","N",719,5531,1403,294,37,152,514,1375,92,26,55,43,717,652,4.08,5,17,39,4315,1433,134,549,1168,123,130,0.979,"Florida Marlins","Dolphin Stadium",1535226,105,104,"FLA","FLO","FLO",57029719,90711995.5,38115031.199907,-0.883700614682488
"302",2010,"HOU",0.241405405405405,0.338756756756757,0.580162162162162,"NL","HOU","C",4,162,81,76,86,"N","N","N","N",611,5452,1348,252,25,108,415,1025,100,36,33,29,729,654,4.09,4,11,45,4318,1446,140,548,1210,103,135,0.983,"Houston Astros","Minute Maid Park",2331490,95,96,"HOU","HOU","HOU",92355500,90711995.5,38115031.199907,0.0431195895230964
"303",2010,"KCA",0.282178571428571,0.342571428571429,0.62475,"AL","KCR","C",5,162,81,67,95,"N","N","N","N",676,5604,1534,279,31,121,471,905,115,50,35,53,845,794,4.97,7,3,44,4310,1553,176,551,1035,121,138,0.98,"Kansas City Royals","Kauffman Stadium",1615324,99,101,"KCR","KCA","KCA",71405210,90711995.5,38115031.199907,-0.506539936927747
"304",2010,"LAA",0.2208125,0.2646875,0.4855,"AL","ANA","W",3,162,81,80,82,"N","N","N","N",681,5488,1363,276,19,155,466,1070,104,52,52,37,702,651,4.04,10,9,39,4348,1422,148,565,1130,113,116,0.981,"Los Angeles Angels of Anaheim","Angel Stadium",3250816,98,98,"LAA","ANA","ANA",104963866,90711995.5,38115031.199907,0.373917324775397
"305",2010,"LAN",0.273833333333333,0.247926829268293,0.504048780487805,"NL","LAD","W",4,162,81,80,82,"N","N","N","N",667,5426,1368,270,29,120,533,1184,92,50,46,50,692,643,4.01,4,16,41,4325,1323,134,539,1274,98,124,0.984,"Los Angeles Dodgers","Dodger Stadium",3562320,95,95,"LAD","LAN","LAN",95358016,90711995.5,38115031.199907,0.1218947054151
"306",2010,"MIL",0.239714285714286,0.282828571428571,0.522542857142857,"NL","MIL","C",3,162,81,77,85,"N","N","N","N",750,5606,1471,293,33,182,546,1216,81,26,81,35,804,733,4.58,3,7,35,4317,1487,173,582,1258,101,142,0.983,"Milwaukee Brewers","Miller Park",2776531,98,98,"MIL","ML4","MIL",81108278,90711995.5,38115031.199907,-0.251966670304692
"307",2010,"MIN",0.244551724137931,0.307275862068966,0.551827586206897,"AL","MIN","C",1,162,81,94,68,"Y","N","N","N",781,5568,1521,318,41,142,559,967,68,28,39,53,671,638,3.95,9,13,40,4358,1493,155,383,1048,78,150,0.987,"Minnesota Twins","Target Field",3223640,101,100,"MIN","MIN","MIN",97559166,90711995.5,38115031.199907,0.179644887710776
"308",2010,"NYA",0.294678571428571,0.312071428571429,0.60675,"AL","NYY","E",2,162,81,95,67,"N","Y","N","N",859,5567,1485,275,32,201,662,1136,103,30,73,44,693,651,4.06,3,8,39,4327,1349,179,540,1154,69,161,0.988,"New York Yankees","Yankee Stadium III",3765807,105,103,"NYY","NYA","NYA",206333389,90711995.5,38115031.199907,3.03348547436797
"309",2010,"NYN",0.2508,0.28555,0.53635,"NL","NYM","E",4,162,81,79,83,"N","N","N","N",656,5465,1361,266,40,128,502,1095,130,44,46,57,652,597,3.7,8,19,36,4359,1438,135,545,1106,87,159,0.986,"New York Mets","Citi Field",2559738,97,97,"NYM","NYN","NYN",134422942,90711995.5,38115031.199907,1.14681649532814
"310",2010,"OAK",0.26128125,0.29971875,0.561,"AL","OAK","W",2,162,81,81,81,"N","N","N","N",663,5448,1396,276,30,109,527,1061,156,38,47,51,626,566,3.56,7,17,38,4295,1315,153,512,1070,99,147,0.984,"Oakland Athletics","Oakland-Alameda Country Coliseum",1418391,100,100,"OAK","OAK","OAK",55254900,90711995.5,38115031.199907,-0.930265419803369
"311",2010,"PHI",0.236176470588235,0.295647058823529,0.531823529411765,"NL","PHI","E",1,162,84,97,65,"Y","N","N","N",772,5581,1451,290,34,166,560,1064,108,21,63,43,640,594,3.67,14,21,40,4369,1402,168,416,1183,83,158,0.986,"Philadelphia Phillies","Citizens Bank Park",3647249,101,100,"PHI","PHI","PHI",141928379,90711995.5,38115031.199907,1.34373190543591
"312",2010,"PIT",0.253214285714286,0.264243902439024,0.499243902439024,"NL","PIT","C",6,162,81,57,105,"N","N","N","N",587,5386,1303,276,27,126,463,1207,87,36,33,33,866,784,5,1,6,31,4235,1567,167,538,1026,127,120,0.979,"Pittsburgh Pirates","PNC Park",1613399,99,101,"PIT","PIT","PIT",34943000,90711995.5,38115031.199907,-1.46317591103365
"313",2010,"SDN",0.23709375,0.262625,0.49971875,"NL","SDP","W",2,162,81,90,72,"N","N","N","N",665,5434,1338,236,24,132,538,1183,124,50,50,46,581,549,3.39,2,20,49,4369,1305,139,517,1295,72,141,0.988,"San Diego Padres","Petco Park",2131774,91,91,"SDP","SDN","SDN",37799300,90711995.5,38115031.199907,-1.38823697198309
"314",2010,"SEA",0.224516129032258,0.255387096774194,0.479903225806452,"AL","SEA","W",4,162,81,61,101,"N","N","N","N",513,5409,1274,227,16,101,459,1184,142,39,39,40,698,628,3.93,11,10,38,4314,1402,157,452,973,110,145,0.982,"Seattle Mariners","Safeco Field",2085488,93,95,"SEA","SEA","SEA",86510000,90711995.5,38115031.199907,-0.1102451019379
"315",2010,"SFN",0.255485714285714,0.295657142857143,0.551142857142857,"NL","SFG","W",1,162,81,92,70,"Y","N","Y","Y",697,5488,1411,284,30,162,487,1099,55,32,50,41,583,546,3.36,6,17,57,4383,1279,134,578,1331,73,110,0.988,"San Francisco Giants","AT&T Park",3037443,101,101,"SFG","SFN","SFN",98641333,90711995.5,38115031.199907,0.208037019789173
"316",2010,"SLN",0.247105263157895,0.303631578947368,0.550736842105263,"NL","STL","C",2,162,81,86,76,"N","N","N","N",736,5542,1456,285,18,150,541,1027,79,41,50,40,641,577,3.57,7,16,32,4361,1412,133,477,1094,99,172,0.984,"St. Louis Cardinals","Busch Stadium III",3301218,97,97,"STL","SLN","SLN",93540751,90711995.5,38115031.199907,0.0742162714012655
"317",2010,"TBA",0.269230769230769,0.314884615384615,0.584115384615385,"AL","TBD","E",1,162,81,96,66,"Y","N","N","N",802,5439,1343,295,37,160,672,1292,172,47,57,57,649,611,3.78,6,12,51,4361,1347,175,478,1189,85,134,0.986,"Tampa Bay Rays","Tropicana Field",1843445,96,95,"TBR","TBA","TBA",71923471,90711995.5,38115031.199907,-0.492942650406275
"318",2010,"TEX",0.272676470588235,0.306058823529412,0.578735294117647,"AL","TEX","W",1,162,81,90,72,"Y","N","Y","N",787,5635,1556,268,25,162,511,986,123,48,45,54,687,636,3.93,7,8,46,4366,1355,162,551,1181,105,133,0.982,"Texas Rangers","Rangers Ballpark in Arlington",2505171,105,104,"TEX","TEX","TEX",55250544,90711995.5,38115031.199907,-0.930379705424104
"319",2010,"TOR",0.24251724137931,0.322275862068966,0.564793103448276,"AL","TOR","E",4,162,78,85,77,"N","N","N","N",755,5495,1364,319,21,257,471,1164,58,20,55,34,728,676,4.22,5,11,45,4322,1407,150,539,1184,92,172,0.985,"Toronto Blue Jays","Rogers Centre",1625555,100,100,"TOR","TOR","TOR",62234000,90711995.5,38115031.199907,-0.747159181128245
"320",2010,"WAS",0.219131578947368,0.260842105263158,0.479973684210526,"NL","WSN","E",5,162,81,69,93,"N","N","N","N",655,5418,1355,250,31,149,503,1220,110,41,60,47,742,658,4.13,2,5,37,4305,1469,151,512,1068,127,148,0.979,"Washington Nationals","Nationals Park",1828066,99,100,"WSN","MON","WAS",61400000,90711995.5,38115031.199907,-0.769040312370819
